Zip code,1,2,3,4,5,6,7,8,9,10,11,12
18471,612730.1,608643.6,608131.75,605749.94,604929.3,607314.6,607865.6,607245.1,607520.1,606819.25,606567.94,595216.25
18503,237526.05,236473,235933.6,236272.31,236020.34,235527.2,235228.9,235323.16,235061.97,235219.5,235201.98,235933.75
18504,239882.34,239336.12,238970.22,239193.97,239067.9,238785.75,238530.78,238652.95,238500.05,238621.34,238653.78,239150.03
18505,238498.69,237915.53,237416.28,237839.06,237630.72,237237.12,236878.66,237066.11,236821.5,236970.69,237030.16,237693.36
18507,587139.9,229228.1,229267.31,229456.47,229581.16,229648.38,229603.4,229801.78,229834.69,229968.25,230089.6,230424.23
18508,242378.4,241309.06,240824.42,240982.55,240700.5,240172.88,239829.25,239866.39,239511.3,239602.1,239576.9,240160.7
18509,235975.5,235730.44,235256.83,235669,235448.53,235091.84,234738.78,234902.22,234654.95,234801.16,234854.31,235600.3
18510,238143.69,237601.44,237073.19,237559.69,237304.86,236806.86,236444.33,236594.25,236313.97,236544.45,236540.25,237468.67
18512,232820.69,232654.66,232329.5,232689,232533.16,232163.19,231920.44,232028.53,231907.06,232048.94,232135.81,232680.17
18517,239065.31,238708.31,238372.89,238517.53,238393.84,238191.38,237944.62,238018.69,237875.4,237936.72,237947.14,238328.78
18518,235204.9,234983.44,234546.38,234898.81,234705.78,234306.7,234090.66,234173.03,233931.38,234091,234080.78,234772.9
18519,237703.45,237500.62,237275.44,237357.25,237219.03,236990.25,236784.48,236818.75,236658.22,236734.58,236724.42,237102.08
18540,236496.14,235923.06,235350.22,235706.27,235446.62,234889.83,234479.34,234561.73,234144.19,234322.1,234312.84,235071.75
18601,240488.08,239985.75,239598.19,239832.25,239695.98,239352.39,239104.81,239217.7,239046.44,239186.25,239200.17,239738.31
18602,604255.75,600598.9,601743.06,600580.6,600655,602949.25,603746.94,603457.5,604173.56,603788.5,603461.1,229114.81
18603,240112.16,239543.5,239109.86,239256.64,238999.83,238667.97,238355.78,238419.84,238199.9,238294.92,238273.83,238811.97
18610,231023.34,231090.1,230863.66,231260.53,231164,230915.52,230717.25,230834.3,230679.22,230807.22,230842.5,231411
18612,229711.62,230061.47,230043.47,230541.42,230894.4,230850.31,230694.6,230904.94,230787.83,230983.56,231085.12,231728.19
18615,231588.36,231723.19,231480.56,231797.16,231664.88,231463.03,231259.92,231359.22,231238.47,231340.28,231362.53,231817.86
18617,239564.55,239227.89,238871.62,239018.05,238906.06,238631.31,238364.92,238457.6,238263.19,238315.62,238311.42,238718.47
18618,232981.47,233262.16,232977.84,233614.28,233434.52,232922.22,232650.9,232831.19,232578.42,232843.56,232957.36,233940.12
18621,232326.19,232167.47,231897.06,232227.81,232076.05,231778.23,231551.25,231683.3,231542.47,231688.05,231739.81,232307.62
18622,237387.5,237017.98,236525.56,236888.7,236685.12,236360.19,235942.81,236110.28,235822.72,235918.03,235914.84,236514.5
18623,230748.03,231408.52,231215.05,231575.4,231509.88,231318.02,231130.84,231238.94,231119.66,231226.06,231246.6,231720.73
18624,230437.16,230456.34,230297.6,230734.3,230746.7,230633.62,230457.86,230645.69,230558.67,230670.69,230753.12,231146.62
18625,229671.38,229194.31,229179.94,229131.6,229123.61,229110.97,229133.17,229107.66,229106.42,229096.06,229077.78,229059.27
18629,237063.62,236577.28,236178.39,236482.22,236322.19,236043.45,235737.56,235857.62,235647.28,235782.72,235804.45,236364.97
18631,231375.97,231683.56,231403.62,231714.88,231548.23,231266.5,231044.12,231158.16,231020.36,231129.3,231144.3,231681.03
18634,240741.22,240582.53,240333.88,240491,240416.42,240272.42,240049.38,240096,239962.5,240009.38,240025.66,240317.5
18635,231818.66,231802.52,231542.75,231888.42,231745.1,231436.88,231237.72,231384.62,231266.95,231409.61,231465.72,232023.56
18636,236123.4,235832.94,235508.62,235672.86,235545.81,235285.9,235074.5,235146.28,234925.4,235036.64,235027.11,235521.31
18640,234040.11,234245.56,233927.5,234427.86,234258.34,233881.6,233570.53,233728.19,233483.22,233686.06,233744.47,234537.5
18641,229309.62,229208.16,229150.55,229163.77,229131.81,229108.61,229091.19,229090.73,229082.84,229085.1,229087.94,229104.22
18642,233980.31,234942.75,234466.5,235101.97,234893.48,234445.58,234085.97,234328.4,234005.78,234281.97,234316.47,235368.97
18643,235109.19,234441,233923.45,234214.34,233975.44,233430.56,233141.52,233183.06,232961.44,233113.11,233152.56,233845.03
18644,239224.53,238725.58,238340.55,238563.22,238382.8,238141.34,237845.89,237948.42,237783,237874.08,237897.84,238359.1
18651,241360.28,241193.75,241017.22,241103.23,241045.6,240934.47,240762.28,240774.64,240657.28,240665.9,240654.86,240863.97
18653,237400.38,237727.88,237291.34,237823.88,237640.66,237360.22,236970.28,237216.84,237022.5,237215.34,237296.31,237959.44
18655,236173.19,235798.92,235461.8,235609.53,235448.9,235140.58,234926.28,234977.81,234725.28,234850.5,234850.88,235397.44
18656,229053.22,229061.62,229062.1,229054.78,229050.66,229044.25,229052.06,229044.19,229044.16,229042.42,229037.11,229036.25
18657,230357.25,230890.12,230951.84,231726.5,231659.62,231189.38,231003.53,231196.44,231077.22,231356.78,231486.97,232420.89
18660,232099.78,231602.6,231216.3,231414.78,231224.31,230961.31,230739.81,230786.36,230605.31,230679.48,230682.44,231152.28
18661,230527.66,230842.92,230741.78,231215.22,231140.62,230949.94,230723.78,230832.6,230649.38,230736.39,230772.47,231189.31
18701,239676.97,239359.47,239055.38,239232.94,239115.73,238916.36,238669.66,238752.67,238616.03,238702.16,238727.84,239091.72
18702,238260.4,237767.47,237348.75,237584.53,237417.62,237103.62,236792.81,236915.47,236688.11,236787.62,236815.73,237355.83
18703,242449.28,242187.3,241934.94,242025.22,241890.12,241622.98,241471.86,241516.98,241375.45,241415.81,241394.23,241693.97
18704,237146.25,235864.89,235254.9,235433.05,235102.1,234590.31,234276.12,234245.95,233961,234085.16,234084.53,234745.78
18705,237837.67,237307.17,236835.83,237253.5,237033.44,236577.19,236261.17,236398.06,236157.4,236363.47,236373.55,237159.19
18706,231565.78,231763.84,231601.5,232025.22,231969.45,231763,231550.36,231672.23,231563.89,231690.81,231760.03,232280.03
18707,235526.36,235009.31,234506.84,234890.28,234673.19,234286.66,233947.67,234055.08,233734.31,233888.78,233920.25,234623.8
18708,232483.28,232600.77,232335.06,232800.06,232639.1,232240.9,231975.72,232114.89,231951.4,232161.25,232278.47,232977.5
18709,240460.1,239980.12,239595,239777.42,239603.02,239313.31,239038.31,239122.02,238918.8,239030.5,239057.67,239515.47
18762,240474.95,240259.05,239989.55,240129.47,240020.84,239837.81,239637.12,239706.61,239556.19,239618.2,239662.58,239981.06
18810,232307.92,232091.73,231771.97,231971.84,231813.03,231546.66,231353.95,231438.44,231306.95,231411.31,231407.6,231894.66
18814,236442.22,235933.94,235530.52,235778.97,235623.53,235271.88,235012,235143.28,234888.12,235035.78,234993.72,235613.47
18817,242296.78,242179.4,241943.4,242195.28,242103.12,241867.53,241688.22,241815.69,241707.94,241807.64,241827.47,242181.06
18829,234351.53,234060.38,233752.78,234024.19,233863.1,233408.47,233223.67,233300.16,233145.28,233321.06,233375.94,234062.86
18831,229794.9,230151.53,230040.75,230618.88,230971.92,230829.83,230728.8,231011.7,230863.78,231085.78,231152.19,231980.02
18832,232095.1,233163.5,233009.31,233455.67,233358.84,233004.88,232760.06,232900.77,232691.81,232884.86,232988.28,233751.4
18833,237218.75,236620.6,236129.69,236469.92,236256.6,235893.5,235546.06,235648.73,235377.9,235527.81,235472.64,236199.16
18837,234377.72,234037.17,233689.31,233879.62,233731.9,233394.5,233169.33,233217.16,233044.66,233171.1,233203.23,233757.5
18840,237292.81,236817.56,236434.9,236659.19,236505.44,236141.88,235903.78,235988.84,235818.56,235948.22,235935.34,236524.53
18845,229144.23,229127.94,229117.66,229119.19,229110.9,229102.73,229097.4,229095.58,229091.56,229092.1,229091.77,229100.97
18846,235571.36,235374.8,235034.78,235226.11,235103.81,234826.97,234535.88,234581.88,234342.17,234413.62,234344.84,234899.31
18848,237011.44,236172.66,235636.47,236047.75,235798.06,235374.66,234997.84,235128.34,234788.06,234972.94,234944.83,235775.81
18850,231531.84,231504.53,231243.08,231554.14,231443.03,231216.86,231028.25,231129.38,230970.75,231082.53,231099.42,231594.78
18851,229175.1,229250.02,229242.19,229375.02,229423.28,229434.89,229390.16,229507.19,229521.19,229593.67,229671.88,229819.97
18853,230702.44,230884.4,230790.25,231378.22,231361.17,231137.23,230912.9,231072.06,230937.81,231112.75,231208.73,231855.28
18854,230996.97,230923.42,230742.69,231038.19,230968.1,230783,230624.06,230709.14,230600.36,230693.16,230726.8,231130.6
18901,651367,642041.1,637728.1,632809.5,630387,633293,634432.25,633434.9,633238.7,631267.4,630224.75,622078.4
18902,625026.44,623048.2,623925.1,621324.9,620304.75,623744.06,625001.75,624196.9,624814.25,623616.75,623319.06,616163.6
18913,662525.06,640477.06,635107.9,630562.25,628394.3,630877.9,631820.1,630807.9,630777,629202.7,628287.4,621343.9
18914,620295.2,619825.4,623282.4,621692.6,622030,626506.6,628679.9,628504.4,629417.2,628342.4,628373.44,621763.44
18915,656853.1,651810.25,647682,642708.25,639994.9,642457.9,643365.6,641557.7,640622.6,638284.25,636648.6,628145.94
18916,230435.56,230409.39,230201.47,230333.3,230220,230092.88,229947.25,229990.06,229906.95,229948.2,229970.5,230208.16
18917,640241.7,631307.44,629368.1,625102.5,622777.1,625841.25,626820,625281.5,624922.94,622866.5,621736.4,614205
18920,681456.5,682578.3,680360,673103,667374.2,667731.25,668523,667670.25,666667.6,664578,662773.1,656228.9
18921,634619.6,607896.4,615437.5,617954.75,619990.25,626467.9,630381,632723.4,635382.2,636047.7,636921.1,630002.4
18923,629392.5,622213.5,620990.9,617049.56,615055.1,618002,618672,617403.75,617640.9,616178.9,615804.75,607588.25
18925,644221.5,637797,636467.5,632963.44,631269.9,634580.2,636052.7,635351.75,635434.9,633569.4,632725.5,624986.25
18927,673555.8,677436.1,676329.6,671835.56,667510.75,667435.5,668407.2,667212.75,666346.25,664860.2,663480.8,657332.1
18928,741344.25,756124.25,762859.25,769349.6,778445.1,787364.94,792538.25,795841,797438.9,798279.9,798889.6,799194.4
18929,623079.1,616498.4,615391.9,611735.9,610169.06,612984.75,613718,612600.2,612862.4,611717.9,611181.4,594401.06
18930,229598.47,229418.6,229301.73,229382.8,229422.38,229406.11,229353.52,229464.52,229436,229481.25,229520.94,229689.89
18932,654269.9,635155.25,631502.6,626894.75,623573,624709.56,625567.8,624511.4,624412.5,623056.94,621979.4,616258.75
18933,659850.75,660975.9,659201.1,654912,652423.56,654235.5,655470.9,654745.1,654372,652749.25,651258.3,644112.6
18934,794909.94,798281.9,799665.44,799373.1,797736.25,796261.4,794265.8,792477.25,791315.2,790291.1,789805.2,788433.1
18935,236777.44,236319.08,235930.22,236234.88,236069.33,235625.06,235399.5,235507.84,235296.56,235447.12,235418.12,236083.9
18936,229622.98,230185.7,230168.69,230768.11,231045.78,231025.1,230901.81,231157.75,231091.48,231224.84,231333.36,231616
18938,651031.25,642955.7,640754.1,637168.56,635398.5,638112.25,639158.6,637948.25,637536.6,635603.44,634292.9,626797
18940,638361,629532.6,628161.6,623814.1,622043.75,625926.75,627524.6,626573.1,626718,624987.06,624172.9,616331.3
18942,640994.06,628017.25,624501.7,619476.94,616656.25,618681.5,618791.4,616793.25,616409.25,614476,613471.75,606988.75
18944,229987.77,230367.53,230296.9,231154.94,231625.19,231342.16,231115.4,231374.97,231233.25,231522.53,231644.31,232613.25
18946,613866,607002.06,605676.6,603302.5,601833.75,603871.44,603983,602734.7,602615.6,601712.2,600908.9,589738.1
18947,229650.25,230239.44,230225.28,230787.12,231098.9,231127.75,231003.31,231251.78,231143.11,231317.94,231437.1,232134.19
18949,644677.44,637483.1,636590.3,633438.6,630932.2,633170.9,633765.1,631644.6,630935.25,628796.1,627386.1,620447.1
18951,230877.84,231123.19,230985.6,231624.03,231631.95,231398.47,231188.06,231398.34,231227.73,231409.94,231470.19,232159.03
18953,703222.9,695495.8,690289.1,681504.44,673042,670655.06,669995.1,668609.4,667340.6,665078.6,663041.44,656951.75
18954,627380,624874.2,625528.1,622702.5,621557.5,625091.3,626728.1,625988.4,626396.06,624972.1,624616.94,618228.1
18955,230625.69,230934.3,230920.6,231861.03,231880.7,231549.53,231326.52,231599.5,231449.11,231715.66,231809.28,232723.16
18960,230510.78,230703.03,230698.72,231724.73,231629,231283.47,231059.11,231304.12,231113.42,231322.75,231382.19,232244.25
18962,233846.94,233367.5,233022.97,233613.64,233434.28,232934.62,232684.97,232880.03,232719.73,232944.75,233043.34,233780.5
18964,230342.28,230879.33,230828.81,231880.25,232209.97,231859.16,231633.55,231894.38,231747.62,232036.4,232109.69,233128.22
18966,229419.19,229640.72,229581.6,229769.48,230058.4,230194.28,230271.75,230614.38,230567.6,230778.47,230898.28,231538.11
18969,229752.66,230284.12,230248.78,231045.44,231283.31,231038.94,230885.72,231111.47,230952.66,231153.02,231224.34,232000.16
18970,234837.47,234390.22,234019.47,234320.45,234166.55,233805.94,233510,233638.66,233442.75,233567.83,233622.97,234187
18972,229924.88,229735.08,229582.4,229787.22,229775.9,229658.4,229561.14,229620.34,229567.12,229615.62,229649.1,229833.33
18974,638376.25,623820.94,623619.1,620180.25,619193.9,622725.1,624318,623220.06,623709.6,622386.25,621756.6,614029.75
18976,598694.9,544385.5,229184.89,229377.89,229504.86,229563.7,229555.17,229819.61,229887.98,230093.06,230275.42,230680.66
18977,678995,676087.94,672859.44,666881.1,663368.56,664779.8,666487.06,666663.25,666679.44,665638.75,664682.1,658843.1
18980,753678.25,752327.75,749459.9,747247.6,745849.44,745241.9,745159.44,744614,744413.25,744466.1,744331,744653.75
19001,230263.34,230513.2,230410.52,231342.44,231698.17,231396.25,231206.34,231476.28,231309.22,231559.56,231634.94,232617.06
19002,639097.75,631101.6,629876.4,625946.5,624300.4,628197.6,629852.25,629088.94,629348.1,627637.5,626917.6,619080.4
19003,618583.6,616600.94,618437.9,616286.4,615733.4,619578.1,620719.5,619796.75,620318.8,619329,619313.44,613505.1
19004,646348.9,644331.3,642637,638925.75,636376.7,638792.06,639813.7,638040.75,637315.9,635086.1,633294.5,625119.75
19006,659807.5,649948.1,645486.25,640959.75,638848.6,641367.25,642252.9,641097.4,640633.4,638561.06,637047.56,629179.9
19007,230394.61,230616.69,230673.6,231705.22,231716.03,231397.22,231186.64,231447.9,231276.25,231498.97,231547.28,232399.17
19008,610746.6,604401.3,607430.25,605035.56,605021.4,608824.7,609691.75,609274.5,609925.25,609047.75,608755.25,229023.48
19009,633087.4,621601.3,619425.7,615116.8,613112.6,615875.25,616517.06,615211.25,615181.4,613807.4,613554.75,608639.25
19010,629651.56,628563.25,630678.25,628917.5,628433.9,632978.25,635148,634720.75,635521.56,634384.25,634341.5,627530.5
19012,232399.92,231706.22,231550.47,232367.58,232476.14,232078.06,231854.55,232083.75,231921.34,232233.48,232339.81,233472.25
19013,239623.4,239229.94,238872.97,239041.9,238901.06,238632.19,238354.28,238430.78,238191.28,238279.84,238292.45,238751.19
19014,231785.25,232332.28,232156.56,232898.77,232761.81,232252.5,232016.17,232204.25,232046.72,232328.38,232449.19,233388.72
19015,234682.6,234096.06,233730.72,234115.81,233972.38,233570.77,233264.6,233440.94,233255.81,233424.1,233504.55,234151.19
19017,703703.7,715821.6,723538.5,727115.1,727502.25,729272.25,734486.06,741429.1,749696.25,761854.75,779163.8,796531.4
19018,234354.39,234042.19,233698.9,234189,234037,233669.53,233343.97,233496.34,233242.22,233454.19,233554.31,234277.5
19020,230030.56,230471.25,230434.14,231362.83,231656.1,231390.86,231210.02,231442.53,231262.69,231482.66,231557.16,232379.72
19021,232916.34,232611.47,232180.6,232592.56,232402.34,232017.6,231712,231826.58,231576.06,231708.45,231722.36,232407.06
19022,238043.36,237302.78,236843.81,237152.28,236949.94,236523.9,236251.38,236349.4,236152.66,236320.7,236340.5,237049.03
19023,240271.69,239491.69,239039.56,239351.8,239155.28,238752.78,238421.97,238551.64,238284.23,238429.12,238481.58,239144.16
19025,615637.25,614330.2,621010.44,619988.9,620384,624751.75,626374.5,626179.6,627306.6,626622.75,626879.5,621388.9
19026,232165.69,232098.53,231816.5,232259.1,232111.34,231868.72,231605.92,231779.88,231593.58,231738.81,231767.78,232409.25
19027,230097.12,230287.53,230217.9,231065.48,231435.44,231183.31,231015.66,231276.28,231107.16,231333.34,231411.3,232266.78
19029,238297.38,237690.34,237287.22,237728.94,237555.84,237054.9,236741.5,236899.78,236596.36,236859.33,236803.78,237726.86
19030,229364.14,229832.28,229911.19,230186.72,230378.5,230448.25,230365.33,230657.92,230635.84,230818.75,230937.78,231388.38
19031,625600.6,634602.1,633140.7,629951.8,628818.3,631996.75,633394.25,632271.75,632109.94,630181,628702.75,621445
19032,236552.27,236025.69,235497.56,236074.95,235823.03,235430.78,235049.44,235210.47,234872.38,235080.22,235069.34,235959.08
19033,231839.16,231885.62,231547.97,231863.1,231663.66,231375.69,231104.94,231182.56,231003.12,231092.6,231131.56,231593.75
19034,631334.4,628873.1,627824.75,623702.9,621554.25,624744.1,625963.1,624353.25,624172.9,621978.6,620759.1,614028.9
19035,678095.75,691271.56,695557.94,693457.4,688688.06,688039.1,689288.1,689225.3,689133.9,688264.25,686767.25,681165
19036,233742.88,233412.58,233089.4,233569.34,233432.78,232983.69,232691.03,232862.45,232671.94,232873.66,232949.25,233634.81
19038,230086.81,230774.38,230746.14,231540.5,231473.28,231159.44,230937.16,231161.19,231001.84,231208.16,231259.97,232085.78
19040,230054.02,230243.92,230144.23,230870.72,231204.19,230984.83,230843.03,231077.1,230904.28,231113.62,231180.34,231987.58
19041,731926,735696.44,738923.44,741478,743732.75,747486.5,753067.25,759968,766639.9,773372.9,779576.25,784524
19043,232677.47,232452.94,232135.73,232556.12,232393.31,231993.94,231742.88,231880.25,231745.47,231926.1,232025.06,232658.88
19044,230074.98,230406.28,230327.56,231073,231504.12,231322.61,231200.53,231474.56,231351.02,231585.19,231699.17,232460.1
19046,229264.78,229745.5,229854.66,230117.28,230407.27,230444.22,230362.53,230609.34,230526.53,230745.03,230870.62,231586.28
19047,599003.6,594636.9,595941,591220.5,592378.44,597980.4,599404.9,598385.56,598721.75,596032.25,589350.56,229624.53
19050,234394.19,233989.75,233514.75,233924.97,233655.72,233146.23,232851.69,233014.53,232800.72,232978.47,233023.94,233805.9
19052,230390.77,230146.38,230015.4,230158.6,230093.27,229991.34,229890.9,229943.78,229873.45,229927.69,229950.97,230195.64
19053,623789.9,620945.9,621679.7,619155.3,618399,621957,623131,622629.75,623229,622040.56,621943.8,615614.4
19054,642023.44,637220.6,637075.3,634156.25,632829,636648.5,638375.75,637731.3,638049.5,636569.1,635952.75,628360
19055,230050.69,230369.72,230199.4,230654.44,230710.34,230568.38,230406.25,230625.62,230502.33,230682.66,230757.6,231483.28
19056,231388.98,231592.27,231350.16,231837.5,231682.22,231351.53,231104,231289.4,231137.6,231343.86,231437.78,232221.19
19057,232277.89,232188.75,231953.06,232533.06,232369.88,231979.69,231682.42,231925.28,231729.16,231960.56,232039.53,232875.97
19058,237146.06,236455.77,236024.81,236254.38,236059.62,235698.5,235485.69,235539.47,235289.33,235453.69,235465.97,236112.72
19060,660286.5,647619.75,642576.06,637612.25,635089.6,637691.7,638808.56,637740.4,637445.25,635310.2,633876.1,625637.06
19061,237174.66,236304.81,235737.97,236111.47,235860.88,235399.16,235004.44,235119.6,234809.95,234997.45,235057.12,235829
19063,653306.5,643289.5,639627.6,635407.9,633641.8,636638.25,637963.4,637204.75,637185.75,635371.1,634144.1,626364.3
19064,229619.38,229857.95,229780.36,230227.38,230620.56,230550.4,230448.22,230672.69,230585.16,230754.88,230854.14,231390.3
19066,598717,600794.5,603723.6,601666,601787.8,605263.2,606238.1,605902.25,606720,605985.9,604121.4,229251.98
19067,616194,605532.5,607267.4,602454.3,603803.1,610236.75,612352.56,612086.5,612972.9,612038.4,612151.8,229210.92
19070,230617.53,230846.88,230695.31,231309.1,231264.16,230957.83,230737.88,230876.08,230676.97,230828.34,230872.4,231524.4
19072,658156.8,655419.2,653806.8,650893.4,649973.9,652561,654307.1,654091,654438.6,653542.7,652762.75,646765.7
19073,671660.9,667939.2,662800.6,656829.75,653508.1,655022.5,656278.2,656093,656150.9,654813.25,653572.5,646331.6
19074,230846.95,231005.9,230696.53,231025.97,230866.4,230630.25,230402.02,230479.38,230323.81,230405.81,230443.34,230896.28
19075,651297.1,637387.56,632723.1,627059.9,623742.56,626479.1,627201,625380.94,624671.8,622018.9,620404.9,613023.9
19076,232525,232330.72,231943.44,232193.16,231994.66,231696.34,231454.02,231513.81,231338.53,231422.5,231442.19,231914.45
19078,230884.06,231136.78,230966.72,231625.69,231491.05,231166.95,230924.28,231099.64,230906.19,231082.62,231120.88,231891.28
19079,235042.06,234417.44,234032.84,234549.66,234369.03,233859.66,233517.08,233712.97,233477.44,233693.12,233781.81,234593.1
19081,230087.61,230446.03,230397.8,231361.02,231449.45,231113.23,230893.08,231079.06,230871.4,231050.84,231101.69,231883.56
19082,237194.28,236512.19,236020,236411.4,236198.16,235853.64,235507.78,235642.66,235330.53,235501.94,235508.58,236251.28
19083,229777.06,230472.75,230583.75,231650.6,231795.75,231525.25,231337.14,231603.33,231406.23,231638.86,231718.84,232597.23
19085,789543.75,800446.25,788491.5,778301.5,772571.25,769965.44,768676.25,766739.4,765823.1,764998.4,764394.56,763657.7
19086,230361.03,230933.5,230930.03,231953.72,231904.25,231534.44,231294.06,231538.81,231340,231557.19,231593.58,232511.53
19087,640776,632420.1,631175.7,627400,625799.4,629496.4,631044.1,630271.4,630434.9,628635.75,627797.5,620247.6
19090,231318.06,231619.34,231466.31,232248.12,232209.83,231846.94,231584.33,231791.1,231577.34,231784.4,231820.05,232687.6
19091,630485.44,619148.25,615648.9,610683.7,608232.5,610035.44,609810.6,607928.6,607525.25,605935.4,604994.44,599430.7
19094,233318.78,232963.44,232563.1,232995.56,232751.31,232354.66,232051.4,232237.56,232030.53,232205,232233.2,232961.69
19095,229345.84,229472.38,229437.9,229629.34,229925.83,230040.5,230065.4,230350.38,230307.47,230484.84,230599.23,231132.39
19096,677505.2,681252.9,681272.75,677752.5,674971.94,676162.5,678064.9,678459.4,678411.1,677402.9,676352.9,671431.75
19102,799593.9,757052.25,747977.8,745679.8,744366.9,743513,743074.9,742347.9,742074.3,741775,741539.1,741241.3
19103,779519,792494.4,795971.6,794064.9,789324.4,786336.6,783147,780671.9,779096.4,777514.25,776736.5,774913.94
19104,234452.83,234044.44,233620.9,234029.31,233820.38,233299.72,232993.94,233139.78,232926.34,233107.66,233163.19,233893.8
19106,739301.6,764018,778249.25,791154.1,799455.6,800663.6,798677.4,796394.75,794772.56,793458.25,792540.06,791287.4
19107,698697.06,705163.75,709858.1,711647.4,713306.8,718278.44,725226.75,733292.4,741809.2,751653.25,761576.25,770353.1
19110,231382.1,231622.9,231433.78,231890.22,231749.97,231491,231266.58,231414.38,231279.14,231442.27,231516.72,232149.16
19111,231529.56,231594.83,231341.9,231808.44,231707.02,231434.83,231190.34,231327.6,231135.08,231279.27,231310.52,231962.47
19112,235463.44,235624.62,235325.58,235477.78,235320.81,235040.22,234814.22,234876.19,234707.38,234771.39,234728.75,235183.17
19114,231901.16,232417.06,232350.34,233198,233121.39,232635.42,232393.08,232656.2,232493.22,232778.03,232893.47,233831.81
19115,231867.44,232805.27,232918.33,234007.1,233924.62,233354.55,233068.94,233310.97,232989.6,233330.31,233459.9,234704.72
19116,229603.48,229904.97,229824.11,230259.05,230670.47,230595.94,230505.64,230806.64,230706.58,230925.81,231047.48,231792.72
19118,662206.9,658363.9,655477.4,651404.5,649473.56,652152.75,653841.6,653782.1,654008.4,652817.44,651836.9,644748.75
19119,230300.44,230529.1,230350.64,230963.66,231021.84,230820.44,230630.5,230828.53,230679.38,230833.17,230899.42,231533.22
19120,237183.36,236555.38,236094.6,236463,236275.5,235914.56,235618.56,235756.31,235486.52,235663.56,235624.28,236375.31
19121,238925.25,238337.61,237871.47,238214.48,237988.56,237589.25,237260.62,237375.16,237157.72,237323,237348.06,238074.19
19122,231316.78,231964.5,231963.03,232948.6,233015.27,232685.1,232396.78,232656.77,232486.28,232762.69,232899.6,233837.4
19123,656780.25,652748.94,649174.75,644570.06,642467.25,645421.5,646778.3,645994.1,645767.4,644024.44,642838.25,634980.8
19124,238139.58,237445.34,237004.12,237220.75,237020.72,236664.36,236395.81,236480.11,236232.12,236374.03,236337.77,236982.12
19125,231366.42,232171.9,232408.88,233988.16,234269.28,233815.66,233623.47,233941.6,233670.53,234053.25,234202.94,235352.19
19126,233258.73,233047.16,232642.61,232987.84,232749.69,232413.19,232118.88,232239.94,232048.53,232195.88,232245.27,232941.25
19127,230039.33,230471.81,230404.89,230974.81,231721.38,231648.6,231618.77,231970.1,231838.64,232149.72,232250.44,233314.88
19128,230777.56,231326,231351.12,232565,232756.48,232420.56,232196.34,232500.86,232346.53,232641.66,232733.94,233733.12
19129,232082.33,232803,233082.66,234419.9,234543.53,234040.75,233811.06,234086.23,233808.31,234149.02,234289.11,235375.53
19130,645687.5,641367.1,641001.25,638095.44,637084.06,641210.1,643324.1,642578.9,642772.6,641357.6,640769.9,633093.25
19131,236672.66,235918.3,235453.88,235736.97,235525.5,235078,234757.47,234841.7,234582.81,234736.4,234763.73,235434.03
19132,237810.2,237136.34,236716.83,236883.31,236692.28,236321.9,236034.12,236116.97,235907.95,235970.55,235954.03,236438.53
19133,242316.56,242002.56,241766.55,241843.12,241748.44,241547.75,241375.84,241400.69,241269.9,241321,241304.14,241617.34
19134,238590.12,237793.95,237277.44,237532.16,237318.5,236940.12,236629.4,236736.77,236471.34,236585.44,236550.12,237215.75
19135,235322.6,234883.3,234488.48,234792.52,234628.97,234178.5,233929.69,234042.44,233861.12,234029.16,234072,234751.97
19136,232886.06,232640.25,232262.75,232651.94,232517.66,232187.9,231908.4,232034,231805.23,231934.7,231947.84,232603.1
19137,232848.66,232787.53,232557.84,233040.16,232898.39,232453.78,232181.34,232388.12,232210.66,232420.78,232507.52,233235
19138,235814.81,235236,234769.38,234978.8,234735.47,234323.28,234025.19,234120.12,233884.56,233994.11,233997.92,234625.53
19139,240959.73,240196.48,239695.42,239901.08,239668.78,239313.38,238981.95,239060.4,238772,238891.81,238898.11,239481.69
19140,239455,239038.44,238747.94,238868.8,238748.94,238499.6,238258.94,238345.94,238160.03,238215.25,238213.53,238600.78
19141,238828.12,238129.53,237666.47,237962.94,237783.78,237389.11,237054.1,237180.5,236953.44,237111.94,237110.92,237825.88
19142,239285.38,238561.62,238161.61,238430.89,238264.38,237913.31,237587.44,237704.66,237453.69,237559.16,237552.5,238150.4
19143,237221.47,236493.1,235993.22,236185.94,235945,235478.03,235191.84,235281.47,235054.25,235181.55,235171.9,235825.19
19144,236320.75,235584.97,235109.69,235466.66,235276.73,234857.08,234503.03,234634,234279.4,234496.75,234519.16,235304.06
19145,232352.25,232347.4,232021.34,232494.92,232376.12,232064.19,231782.25,231955.17,231751.06,231912.28,231966.5,232638.1
19146,233683.28,235563.28,235786.84,236879.16,236951.03,236640.6,236510.9,236726.44,236535.75,236799.45,236887.1,237817.23
19147,644772.4,639249.25,639600.5,637027.75,636451.1,641385.6,644004.25,643729.75,644500.6,643521.6,643432,635951.2
19148,232700.81,232694.56,232339.47,232749.84,232592.64,232286.73,232041.98,232162.61,231963.9,232108.52,232136.81,232794.31
19149,234917.44,234537.81,234144.06,234477.94,234290.39,233831.7,233558.8,233706.12,233527.3,233701.06,233759.88,234449.53
19150,232267.78,232175.77,231861.22,232322.06,232178.1,231833.38,231561.16,231669.6,231437.12,231571.47,231585.56,232264
