Zip code,1,2,3,4,5,6,7,8,9,10,11,12
1537,305437.8,316194.75,326678.44,318942.8,321274,322932.8,331225.8,325784.47,329651.88,326969.25,324922.25,314291.9
1540,323056.5,331582.25,342282.25,332585.9,335128.12,336741.56,345330.4,339357.25,343218.6,339472.75,336946.12,324175.75
1541,654867.6,627639.5,626285.56,610505.5,603870.2,602584.1,608822.1,600655.25,599637.2,597370.56,592462.56,574564.94
1542,359139.12,355155.88,366011.2,350355.12,352530.6,354949.94,365331.28,355881.4,360429.62,354192.47,350513.8,331447.72
1543,360930.16,365844.2,375545.72,363989.22,365764.44,370281,379895.34,372158.8,373976.5,369109.56,363718.06,350158.9
1545,451844.38,439061.56,443154.16,425520.62,408808.1,404758.38,407948.03,393495.56,395341.72,387584.2,381599,361190.62
1546,467274.97,475646.6,487223.84,466995.38,457367.03,448697.56,459278.88,439487.56,432613.84,421522,402971.56,297207.8
1550,288671.22,297412.66,306256.28,300206.72,301810.44,302452.7,309594.3,305109.38,307201.44,305626.1,302775.75,296465.12
1560,447812.2,425686.78,430352.88,411403.97,403317.62,401201.3,405639.3,392259.03,393534.9,386111.3,380062.06,360028.03
1561,297761.3,306163.22,315252.6,309133.4,311091.56,312027.8,319473.84,315064.4,317348.22,314943.7,312054.3,303874.78
1562,291968.7,303245.75,312634.25,305497.5,307306.3,308114.5,316153.25,310843.53,313205.62,311222.66,307803.6,301799.88
1564,403047.66,392942.1,401800.62,387805.56,391157.53,396142.75,405692.06,396593.38,399001.75,392160.28,385853.1,366793.97
1566,400377.16,403059.12,414027.6,405977.06,410831.62,415705.34,425200.44,422616.06,427624.3,425728.75,423494.25,411871.38
1568,499285.44,463212.7,454650.44,428773.2,417562.78,414679.47,419926.22,407795.06,407918.3,402496.8,396784.7,388065.44
1569,360048.44,361530.25,371754.97,364533.2,368589.4,371227.25,380318.5,374914.56,377871.12,374408.5,370273.44,357569.38
1570,386834.88,386558.12,394304.06,380853.47,382780.5,386890.88,395830,386071.3,388108.56,382354.9,377055.1,361367.84
1571,365480.53,371288.44,381502.1,371781.84,374755.56,379341.16,388013.06,381368.03,383219.28,379224.06,374664.38,362142.1
1580,711458.6,684306.6,681895.5,658974.5,646630.5,646692.4,655064.5,642282.2,638351.44,630131.06,620866.4,599177.5
1581,697363.4,680139.75,685402,668094.6,661521,668226.44,681137.4,671802.9,670028.1,662995.25,653852.6,627273.8
1583,439501.1,424687.44,429542.44,402051.56,396460.28,399069.8,406106.9,395571,398980.84,392338.75,387275.78,367220
1585,360337.06,361082.97,373249.25,362485.8,366096.12,372336.7,381406.38,373723.38,376439.4,371268.25,366546.94,351035.25
1588,366156.22,373538.62,381211.44,368031.7,369701.12,374051.94,382812.38,377730.7,382788.47,379968.12,377765.7,365776.9
1590,388201.75,360599.2,367259.8,352473.8,355306.44,361557.8,368741.3,358418.8,359785.9,352612.28,346980.8,327704.25
1602,327159.5,333240.25,343165.06,333502.56,335412.56,336855.12,344958.44,338735.2,341518.28,338224.38,335217.2,323411.88
1603,322244.78,329496.25,339584,329372.88,330825,331524,340944.2,333756.06,337903.1,334815.5,331407.3,320506.3
1604,324510.06,332502.16,341705.88,332967.8,334680.2,336723.22,344170.06,338777.94,341333.12,337714.12,335653.7,324142.12
1605,320768.25,332771.75,343850.44,333617.12,335638.2,337038.3,346136.8,339508.88,343759.44,341026.56,337469.12,326553.8
1606,350540.6,353242.47,362043.8,352354.28,353896,354873.06,363324,357422.84,360438.66,357151.1,353172.94,342061.88
1607,303298.12,312669.47,323055.3,315210.44,316458.62,319527.8,328042.2,322533,327778.6,324593.62,321574.5,311450.5
1608,283208.4,284488.6,289959.75,285373.06,286510.7,286838.62,292256.62,288954.75,290756.16,289562.66,287381.22,283356.88
1609,439572.97,416379.38,417321.44,392957.38,393377.22,395543.66,404484.25,393625.8,395917.2,389172.44,384602.44,363962.84
1610,325745.25,339324.2,350377.88,339711,342228.2,345301.75,354745,348899.7,354155.88,349661.12,345362.56,332286.12
1611,409845.47,407350.4,414706.72,397738.5,398986.8,402930.16,411810.2,404266.84,408922.53,403782.38,400116.28,382099.03
